subset,class,source,group,file,orig,w,h,text_frac_small,text_density
panel,western,us_panel,3747,panel/western/us_panel__3747__23_5.jpg.jpg,comics_panels\3747\23_5.jpg,510,536,0.2179,10638.0
panel,western,us_panel,3747,panel/western/us_panel__3747__23_6.jpg.jpg,comics_panels\3747\23_6.jpg,640,457,0.3406,17728.5
panel,western,us_panel,3747,panel/western/us_panel__3747__24_0.jpg.jpg,comics_panels\3747\24_0.jpg,558,519,0.2226,12669.1
panel,western,us_panel,3747,panel/western/us_panel__3747__24_1.jpg.jpg,comics_panels\3747\24_1.jpg,608,531,0.2197,13867.2
panel,western,us_panel,3747,panel/western/us_panel__3747__24_2.jpg.jpg,comics_panels\3747\24_2.jpg,357,481,0.0896,7459.9
panel,western,us_panel,3747,panel/western/us_panel__3747__24_3.jpg.jpg,comics_panels\3747\24_3.jpg,384,502,0.0758,7091.4
panel,western,us_panel,3747,panel/western/us_panel__3747__24_4.jpg.jpg,comics_panels\3747\24_4.jpg,408,552,0.1077,6589.2
panel,western,us_panel,3747,panel/western/us_panel__3747__24_5.jpg.jpg,comics_panels\3747\24_5.jpg,576,572,0.1667,9169.2
panel,western,us_panel,3747,panel/western/us_panel__3747__24_6.jpg.jpg,comics_panels\3747\24_6.jpg,562,548,0.3075,14260.9
panel,western,us_panel,3747,panel/western/us_panel__3747__25_0.jpg.jpg,comics_panels\3747\25_0.jpg,540,537,0.3689,18615.1
panel,western,us_panel,3747,panel/western/us_panel__3747__25_1.jpg.jpg,comics_panels\3747\25_1.jpg,560,533,0.3726,19766.8
panel,western,us_panel,3747,panel/western/us_panel__3747__25_2.jpg.jpg,comics_panels\3747\25_2.jpg,518,505,0.1931,11525.7
panel,western,us_panel,3747,panel/western/us_panel__3747__25_3.jpg.jpg,comics_panels\3747\25_3.jpg,640,472,0.2125,10540.6
panel,western,us_panel,3747,panel/western/us_panel__3747__25_4.jpg.jpg,comics_panels\3747\25_4.jpg,581,543,0.3315,18780.7
panel,western,us_panel,3747,panel/western/us_panel__3747__25_5.jpg.jpg,comics_panels\3747\25_5.jpg,569,543,0.1897,13166.5
panel,western,us_panel,3747,panel/western/us_panel__3747__26_0.jpg.jpg,comics_panels\3747\26_0.jpg,563,518,0.2327,15001.7
panel,western,us_panel,3747,panel/western/us_panel__3747__26_1.jpg.jpg,comics_panels\3747\26_1.jpg,606,504,0.2158,14033.0
panel,western,us_panel,3747,panel/western/us_panel__3747__26_2.jpg.jpg,comics_panels\3747\26_2.jpg,411,528,0.1486,11939.7
panel,western,us_panel,3747,panel/western/us_panel__3747__26_3.jpg.jpg,comics_panels\3747\26_3.jpg,311,483,0.1024,8281.6
panel,western,us_panel,3747,panel/western/us_panel__3747__26_4.jpg.jpg,comics_panels\3747\26_4.jpg,443,511,0.1015,2928.8
panel,western,us_panel,3747,panel/western/us_panel__3747__26_5.jpg.jpg,comics_panels\3747\26_5.jpg,547,537,0.2572,10689.8
panel,western,us_panel,3747,panel/western/us_panel__3747__26_6.jpg.jpg,comics_panels\3747\26_6.jpg,591,549,0.1371,8571.2
panel,western,us_panel,3747,panel/western/us_panel__3747__27_0.jpg.jpg,comics_panels\3747\27_0.jpg,640,518,0.3621,10548.8
panel,western,us_panel,3747,panel/western/us_panel__3747__27_1.jpg.jpg,comics_panels\3747\27_1.jpg,429,586,0.1628,8647.8
panel,western,us_panel,3747,panel/western/us_panel__3747__27_2.jpg.jpg,comics_panels\3747\27_2.jpg,435,590,0.1424,4266.5
panel,western,us_panel,3747,panel/western/us_panel__3747__28_0.jpg.jpg,comics_panels\3747\28_0.jpg,595,520,0.3377,12737.6
panel,western,us_panel,3747,panel/western/us_panel__3747__28_1.jpg.jpg,comics_panels\3747\28_1.jpg,604,546,0.2685,8918.0
panel,western,us_panel,3747,panel/western/us_panel__3747__28_2.jpg.jpg,comics_panels\3747\28_2.jpg,449,503,0.1727,12229.5
panel,western,us_panel,3747,panel/western/us_panel__3747__28_3.jpg.jpg,comics_panels\3747\28_3.jpg,640,468,0.3323,14986.7
panel,western,us_panel,3747,panel/western/us_panel__3747__28_4.jpg.jpg,comics_panels\3747\28_4.jpg,607,537,0.3013,15367.0
panel,western,us_panel,3747,panel/western/us_panel__3747__28_5.jpg.jpg,comics_panels\3747\28_5.jpg,552,548,0.1731,7365.4
panel,western,us_panel,3747,panel/western/us_panel__3747__29_0.jpg.jpg,comics_panels\3747\29_0.jpg,598,524,0.3133,13275.8
panel,western,us_panel,3747,panel/western/us_panel__3747__29_1.jpg.jpg,comics_panels\3747\29_1.jpg,585,530,0.4511,20348.3
panel,western,us_panel,3747,panel/western/us_panel__3747__29_2.jpg.jpg,comics_panels\3747\29_2.jpg,519,515,0.3058,22676.2
panel,western,us_panel,3747,panel/western/us_panel__3747__29_3.jpg.jpg,comics_panels\3747\29_3.jpg,602,519,0.3661,20004.0
panel,western,us_panel,3747,panel/western/us_panel__3747__29_4.jpg.jpg,comics_panels\3747\29_4.jpg,370,535,0.1432,10295.5
panel,western,us_panel,3747,panel/western/us_panel__3747__29_5.jpg.jpg,comics_panels\3747\29_5.jpg,457,527,0.2239,15292.4
panel,western,us_panel,3747,panel/western/us_panel__3747__29_6.jpg.jpg,comics_panels\3747\29_6.jpg,335,510,0.1509,15177.1
panel,western,us_panel,3747,panel/western/us_panel__3747__2_0.jpg.jpg,comics_panels\3747\2_0.jpg,629,640,0.2074,9372.0
panel,western,us_panel,3747,panel/western/us_panel__3747__2_1.jpg.jpg,comics_panels\3747\2_1.jpg,482,640,0.1363,7206.4
panel,western,us_panel,3747,panel/western/us_panel__3747__2_2.jpg.jpg,comics_panels\3747\2_2.jpg,487,640,0.3255,16943.3
panel,western,us_panel,3747,panel/western/us_panel__3747__30_0.jpg.jpg,comics_panels\3747\30_0.jpg,514,496,0.2173,13630.4
panel,western,us_panel,3747,panel/western/us_panel__3747__30_1.jpg.jpg,comics_panels\3747\30_1.jpg,630,535,0.2821,13434.2
panel,western,us_panel,3747,panel/western/us_panel__3747__30_2.jpg.jpg,comics_panels\3747\30_2.jpg,452,532,0.2314,17349.8
panel,western,us_panel,3747,panel/western/us_panel__3747__30_3.jpg.jpg,comics_panels\3747\30_3.jpg,640,424,0.2286,6438.2
panel,western,us_panel,3747,panel/western/us_panel__3747__30_4.jpg.jpg,comics_panels\3747\30_4.jpg,545,529,0.1491,6531.3
panel,western,us_panel,3747,panel/western/us_panel__3747__30_5.jpg.jpg,comics_panels\3747\30_5.jpg,640,546,0.2243,7069.0
panel,western,us_panel,3747,panel/western/us_panel__3747__31_0.jpg.jpg,comics_panels\3747\31_0.jpg,367,529,0.1486,10059.6
panel,western,us_panel,3747,panel/western/us_panel__3747__31_1.jpg.jpg,comics_panels\3747\31_1.jpg,423,543,0.1595,11284.8
panel,western,us_panel,3747,panel/western/us_panel__3747__31_2.jpg.jpg,comics_panels\3747\31_2.jpg,356,526,0.0951,4918.4
panel,western,us_panel,3747,panel/western/us_panel__3747__31_3.jpg.jpg,comics_panels\3747\31_3.jpg,554,507,0.1126,6241.1
panel,western,us_panel,3747,panel/western/us_panel__3747__31_4.jpg.jpg,comics_panels\3747\31_4.jpg,620,519,0.2023,6072.5
panel,western,us_panel,3747,panel/western/us_panel__3747__31_5.jpg.jpg,comics_panels\3747\31_5.jpg,640,541,0.1835,11705.7
panel,western,us_panel,3747,panel/western/us_panel__3747__31_6.jpg.jpg,comics_panels\3747\31_6.jpg,640,499,0.2007,10401.9
panel,western,us_panel,3747,panel/western/us_panel__3747__32_0.jpg.jpg,comics_panels\3747\32_0.jpg,625,566,0.3447,18032.5
panel,western,us_panel,3747,panel/western/us_panel__3747__32_1.jpg.jpg,comics_panels\3747\32_1.jpg,607,493,0.2805,8060.1
panel,western,us_panel,3747,panel/western/us_panel__3747__32_2.jpg.jpg,comics_panels\3747\32_2.jpg,621,505,0.3392,20458.9
panel,western,us_panel,3747,panel/western/us_panel__3747__32_3.jpg.jpg,comics_panels\3747\32_3.jpg,575,546,0.217,11202.4
panel,western,us_panel,3747,panel/western/us_panel__3747__32_4.jpg.jpg,comics_panels\3747\32_4.jpg,593,529,0.2409,11756.6
panel,western,us_panel,3747,panel/western/us_panel__3747__32_5.jpg.jpg,comics_panels\3747\32_5.jpg,590,534,0.3078,10737.6
panel,western,us_panel,3747,panel/western/us_panel__3747__33_0.jpg.jpg,comics_panels\3747\33_0.jpg,448,594,0.1584,8436.3
panel,western,us_panel,3747,panel/western/us_panel__3747__33_1.jpg.jpg,comics_panels\3747\33_1.jpg,375,514,0.0583,4601.8
panel,western,us_panel,3747,panel/western/us_panel__3747__33_2.jpg.jpg,comics_panels\3747\33_2.jpg,397,542,0.1819,10661.1
panel,western,us_panel,3747,panel/western/us_panel__3747__33_3.jpg.jpg,comics_panels\3747\33_3.jpg,359,496,0.1502,9788.6
panel,western,us_panel,3747,panel/western/us_panel__3747__33_4.jpg.jpg,comics_panels\3747\33_4.jpg,429,502,0.084,5581.4
panel,western,us_panel,3747,panel/western/us_panel__3747__33_5.jpg.jpg,comics_panels\3747\33_5.jpg,468,482,0.0984,5505.9
panel,western,us_panel,3747,panel/western/us_panel__3747__33_6.jpg.jpg,comics_panels\3747\33_6.jpg,551,518,0.2553,18310.0
panel,western,us_panel,3747,panel/western/us_panel__3747__33_7.jpg.jpg,comics_panels\3747\33_7.jpg,504,509,0.2728,20320.7
panel,western,us_panel,3747,panel/western/us_panel__3747__34_0.jpg.jpg,comics_panels\3747\34_0.jpg,408,640,0.1968,12311.4
panel,western,us_panel,3747,panel/western/us_panel__3747__34_1.jpg.jpg,comics_panels\3747\34_1.jpg,640,637,0.1834,10366.9
panel,western,us_panel,3747,panel/western/us_panel__3747__34_2.jpg.jpg,comics_panels\3747\34_2.jpg,497,511,0.1892,10414.7
panel,western,us_panel,3747,panel/western/us_panel__3747__34_3.jpg.jpg,comics_panels\3747\34_3.jpg,640,467,0.201,11214.9
panel,western,us_panel,3747,panel/western/us_panel__3747__35_0.jpg.jpg,comics_panels\3747\35_0.jpg,577,549,0.1674,7099.7
panel,western,us_panel,3747,panel/western/us_panel__3747__35_1.jpg.jpg,comics_panels\3747\35_1.jpg,545,508,0.2718,11146.4
panel,western,us_panel,3747,panel/western/us_panel__3747__35_2.jpg.jpg,comics_panels\3747\35_2.jpg,605,500,0.2883,7371.9
panel,western,us_panel,3747,panel/western/us_panel__3747__35_3.jpg.jpg,comics_panels\3747\35_3.jpg,554,497,0.1974,13329.1
panel,western,us_panel,3747,panel/western/us_panel__3747__35_4.jpg.jpg,comics_panels\3747\35_4.jpg,508,536,0.1712,7958.5
panel,western,us_panel,3747,panel/western/us_panel__3747__35_5.jpg.jpg,comics_panels\3747\35_5.jpg,626,527,0.2583,9760.5
panel,western,us_panel,3747,panel/western/us_panel__3747__36_0.jpg.jpg,comics_panels\3747\36_0.jpg,572,512,0.1582,4254.5
panel,western,us_panel,3747,panel/western/us_panel__3747__36_1.jpg.jpg,comics_panels\3747\36_1.jpg,575,502,0.2821,10344.7
panel,western,us_panel,3747,panel/western/us_panel__3747__36_2.jpg.jpg,comics_panels\3747\36_2.jpg,554,465,0.1529,7313.4
panel,western,us_panel,3747,panel/western/us_panel__3747__36_3.jpg.jpg,comics_panels\3747\36_3.jpg,551,508,0.2217,10221.2
panel,western,us_panel,3747,panel/western/us_panel__3747__36_4.jpg.jpg,comics_panels\3747\36_4.jpg,591,506,0.218,11954.7
panel,western,us_panel,3747,panel/western/us_panel__3747__36_5.jpg.jpg,comics_panels\3747\36_5.jpg,561,525,0.2194,9717.3
panel,western,us_panel,3747,panel/western/us_panel__3747__37_0.jpg.jpg,comics_panels\3747\37_0.jpg,373,538,0.065,5561.3
panel,western,us_panel,3747,panel/western/us_panel__3747__37_1.jpg.jpg,comics_panels\3747\37_1.jpg,415,482,0.1119,6154.1
panel,western,us_panel,3747,panel/western/us_panel__3747__37_2.jpg.jpg,comics_panels\3747\37_2.jpg,286,529,0.0642,4897.7
panel,western,us_panel,3747,panel/western/us_panel__3747__37_3.jpg.jpg,comics_panels\3747\37_3.jpg,553,477,0.1471,6831.4
panel,western,us_panel,3747,panel/western/us_panel__3747__37_4.jpg.jpg,comics_panels\3747\37_4.jpg,576,493,0.1848,6535.9
panel,western,us_panel,3747,panel/western/us_panel__3747__37_5.jpg.jpg,comics_panels\3747\37_5.jpg,640,464,0.2294,10990.7
panel,western,us_panel,3747,panel/western/us_panel__3747__37_6.jpg.jpg,comics_panels\3747\37_6.jpg,640,488,0.122,8445.2
panel,western,us_panel,3747,panel/western/us_panel__3747__38_0.jpg.jpg,comics_panels\3747\38_0.jpg,548,511,0.1387,4296.0
panel,western,us_panel,3747,panel/western/us_panel__3747__38_1.jpg.jpg,comics_panels\3747\38_1.jpg,564,533,0.1576,4939.9
panel,western,us_panel,3747,panel/western/us_panel__3747__38_2.jpg.jpg,comics_panels\3747\38_2.jpg,599,506,0.2693,10752.4
panel,western,us_panel,3747,panel/western/us_panel__3747__38_3.jpg.jpg,comics_panels\3747\38_3.jpg,557,509,0.1407,5551.8
panel,western,us_panel,3747,panel/western/us_panel__3747__38_4.jpg.jpg,comics_panels\3747\38_4.jpg,365,495,0.107,5324.5
panel,western,us_panel,3747,panel/western/us_panel__3747__38_5.jpg.jpg,comics_panels\3747\38_5.jpg,358,505,0.1111,7445.1
panel,western,us_panel,3747,panel/western/us_panel__3747__38_6.jpg.jpg,comics_panels\3747\38_6.jpg,439,540,0.1724,9757.0
panel,western,us_panel,3747,panel/western/us_panel__3747__39_0.jpg.jpg,comics_panels\3747\39_0.jpg,539,512,0.1994,8566.2
panel,western,us_panel,3747,panel/western/us_panel__3747__39_1.jpg.jpg,comics_panels\3747\39_1.jpg,553,522,0.0982,5369.5
panel,western,us_panel,3747,panel/western/us_panel__3747__39_2.jpg.jpg,comics_panels\3747\39_2.jpg,567,505,0.1741,8972.0
panel,western,us_panel,3747,panel/western/us_panel__3747__39_3.jpg.jpg,comics_panels\3747\39_3.jpg,554,517,0.1155,5341.8
panel,western,us_panel,3747,panel/western/us_panel__3747__39_4.jpg.jpg,comics_panels\3747\39_4.jpg,584,528,0.246,4644.0
panel,western,us_panel,3747,panel/western/us_panel__3747__39_5.jpg.jpg,comics_panels\3747\39_5.jpg,625,495,0.1451,5814.9
panel,western,us_panel,3747,panel/western/us_panel__3747__3_0.jpg.jpg,comics_panels\3747\3_0.jpg,451,545,0.0634,1615.2
panel,western,us_panel,3747,panel/western/us_panel__3747__3_1.jpg.jpg,comics_panels\3747\3_1.jpg,640,467,0.1346,2977.8
panel,western,us_panel,3747,panel/western/us_panel__3747__3_2.jpg.jpg,comics_panels\3747\3_2.jpg,573,530,0.1296,3151.2
panel,western,us_panel,3747,panel/western/us_panel__3747__3_3.jpg.jpg,comics_panels\3747\3_3.jpg,640,474,0.2012,3664.8
panel,western,us_panel,3747,panel/western/us_panel__3747__3_4.jpg.jpg,comics_panels\3747\3_4.jpg,413,547,0.0691,5502.2
panel,western,us_panel,3747,panel/western/us_panel__3747__3_5.jpg.jpg,comics_panels\3747\3_5.jpg,233,503,0.034,1689.4
panel,western,us_panel,3747,panel/western/us_panel__3747__3_6.jpg.jpg,comics_panels\3747\3_6.jpg,536,554,0.2,9284.6
panel,western,us_panel,3747,panel/western/us_panel__3747__40_0.jpg.jpg,comics_panels\3747\40_0.jpg,640,457,0.2441,14762.6
panel,western,us_panel,3747,panel/western/us_panel__3747__40_1.jpg.jpg,comics_panels\3747\40_1.jpg,447,542,0.2184,15585.7
panel,western,us_panel,3747,panel/western/us_panel__3747__40_2.jpg.jpg,comics_panels\3747\40_2.jpg,539,506,0.4499,25288.4
panel,western,us_panel,3747,panel/western/us_panel__3747__40_3.jpg.jpg,comics_panels\3747\40_3.jpg,640,441,0.1849,15837.0
panel,western,us_panel,3747,panel/western/us_panel__3747__40_4.jpg.jpg,comics_panels\3747\40_4.jpg,640,288,0.2662,18287.0
panel,western,us_panel,3747,panel/western/us_panel__3747__42_0.jpg.jpg,comics_panels\3747\42_0.jpg,640,417,0.4385,4121.7
panel,western,us_panel,3747,panel/western/us_panel__3747__43_0.jpg.jpg,comics_panels\3747\43_0.jpg,640,595,0.2763,13787.3
panel,western,us_panel,3747,panel/western/us_panel__3747__43_1.jpg.jpg,comics_panels\3747\43_1.jpg,559,548,0.1835,6816.1
panel,western,us_panel,3747,panel/western/us_panel__3747__43_2.jpg.jpg,comics_panels\3747\43_2.jpg,606,498,0.3111,8721.4
panel,western,us_panel,3747,panel/western/us_panel__3747__44_0.jpg.jpg,comics_panels\3747\44_0.jpg,640,498,0.2183,9476.8
panel,western,us_panel,3747,panel/western/us_panel__3747__44_1.jpg.jpg,comics_panels\3747\44_1.jpg,456,507,0.1188,6133.4
panel,western,us_panel,3747,panel/western/us_panel__3747__44_2.jpg.jpg,comics_panels\3747\44_2.jpg,640,483,0.1979,7373.1
panel,western,us_panel,3747,panel/western/us_panel__3747__44_3.jpg.jpg,comics_panels\3747\44_3.jpg,565,521,0.1154,7280.1
panel,western,us_panel,3747,panel/western/us_panel__3747__44_4.jpg.jpg,comics_panels\3747\44_4.jpg,402,548,0.1293,4353.2
panel,western,us_panel,3747,panel/western/us_panel__3747__44_5.jpg.jpg,comics_panels\3747\44_5.jpg,405,333,0.072,8823.6
panel,western,us_panel,3747,panel/western/us_panel__3747__44_6.jpg.jpg,comics_panels\3747\44_6.jpg,368,572,0.1194,7643.9
panel,western,us_panel,3747,panel/western/us_panel__3747__45_0.jpg.jpg,comics_panels\3747\45_0.jpg,591,562,0.2848,11708.8
panel,western,us_panel,3747,panel/western/us_panel__3747__45_1.jpg.jpg,comics_panels\3747\45_1.jpg,519,568,0.1583,9006.4
panel,western,us_panel,3747,panel/western/us_panel__3747__45_2.jpg.jpg,comics_panels\3747\45_2.jpg,373,301,0.1395,11418.6
panel,western,us_panel,3747,panel/western/us_panel__3747__45_3.jpg.jpg,comics_panels\3747\45_3.jpg,640,223,0.0895,7316.3
panel,western,us_panel,3747,panel/western/us_panel__3747__45_4.jpg.jpg,comics_panels\3747\45_4.jpg,387,282,0.2129,18005.4
panel,western,us_panel,3747,panel/western/us_panel__3747__45_5.jpg.jpg,comics_panels\3747\45_5.jpg,640,249,0.216,14084.2
panel,western,us_panel,3747,panel/western/us_panel__3747__45_6.jpg.jpg,comics_panels\3747\45_6.jpg,640,245,0.2214,12224.3
panel,western,us_panel,3747,panel/western/us_panel__3747__46_0.jpg.jpg,comics_panels\3747\46_0.jpg,630,516,0.2554,12089.3
panel,western,us_panel,3747,panel/western/us_panel__3747__46_1.jpg.jpg,comics_panels\3747\46_1.jpg,545,497,0.2188,11105.2
panel,western,us_panel,3747,panel/western/us_panel__3747__46_2.jpg.jpg,comics_panels\3747\46_2.jpg,561,421,0.2863,20365.7
panel,western,us_panel,3747,panel/western/us_panel__3747__46_3.jpg.jpg,comics_panels\3747\46_3.jpg,637,447,0.2571,9626.4
panel,western,us_panel,3747,panel/western/us_panel__3747__46_4.jpg.jpg,comics_panels\3747\46_4.jpg,640,264,0.1219,10462.2
panel,western,us_panel,3747,panel/western/us_panel__3747__46_5.jpg.jpg,comics_panels\3747\46_5.jpg,615,376,0.1777,10409.1
panel,western,us_panel,3747,panel/western/us_panel__3747__46_6.jpg.jpg,comics_panels\3747\46_6.jpg,532,384,0.0996,8737.7
panel,western,us_panel,3747,panel/western/us_panel__3747__47_0.jpg.jpg,comics_panels\3747\47_0.jpg,407,623,0.1516,7473.5
panel,western,us_panel,3747,panel/western/us_panel__3747__47_1.jpg.jpg,comics_panels\3747\47_1.jpg,385,573,0.181,9464.9
panel,western,us_panel,3747,panel/western/us_panel__3747__47_2.jpg.jpg,comics_panels\3747\47_2.jpg,405,615,0.1452,5536.5
panel,western,us_panel,3747,panel/western/us_panel__3747__47_3.jpg.jpg,comics_panels\3747\47_3.jpg,625,510,0.2123,8878.4
panel,western,us_panel,3747,panel/western/us_panel__3747__47_4.jpg.jpg,comics_panels\3747\47_4.jpg,578,517,0.2951,12274.7
panel,western,us_panel,3747,panel/western/us_panel__3747__47_5.jpg.jpg,comics_panels\3747\47_5.jpg,640,269,0.219,11717.4
panel,western,us_panel,3747,panel/western/us_panel__3747__48_0.jpg.jpg,comics_panels\3747\48_0.jpg,474,576,0.1518,5929.9
panel,western,us_panel,3747,panel/western/us_panel__3747__48_1.jpg.jpg,comics_panels\3747\48_1.jpg,367,581,0.1287,5951.4
panel,western,us_panel,3747,panel/western/us_panel__3747__48_2.jpg.jpg,comics_panels\3747\48_2.jpg,333,591,0.0866,4806.8
panel,western,us_panel,3747,panel/western/us_panel__3747__48_3.jpg.jpg,comics_panels\3747\48_3.jpg,640,442,0.1117,5587.9
panel,western,us_panel,3747,panel/western/us_panel__3747__48_4.jpg.jpg,comics_panels\3747\48_4.jpg,530,470,0.1338,6736.3
panel,western,us_panel,3747,panel/western/us_panel__3747__48_5.jpg.jpg,comics_panels\3747\48_5.jpg,576,556,0.1127,5230.2
panel,western,us_panel,3747,panel/western/us_panel__3747__48_6.jpg.jpg,comics_panels\3747\48_6.jpg,576,551,0.1847,5491.9
panel,western,us_panel,3747,panel/western/us_panel__3747__49_0.jpg.jpg,comics_panels\3747\49_0.jpg,492,629,0.2433,22328.6
panel,western,us_panel,3747,panel/western/us_panel__3747__49_1.jpg.jpg,comics_panels\3747\49_1.jpg,486,631,0.3143,10467.4
panel,western,us_panel,3747,panel/western/us_panel__3747__49_2.jpg.jpg,comics_panels\3747\49_2.jpg,471,427,0.1447,5946.8
panel,western,us_panel,3747,panel/western/us_panel__3747__49_3.jpg.jpg,comics_panels\3747\49_3.jpg,495,406,0.2505,17171.7
panel,western,us_panel,3747,panel/western/us_panel__3747__49_4.jpg.jpg,comics_panels\3747\49_4.jpg,431,336,0.3672,4281.3
panel,western,us_panel,3747,panel/western/us_panel__3747__49_5.jpg.jpg,comics_panels\3747\49_5.jpg,640,289,0.3664,4361.0
panel,western,us_panel,3747,panel/western/us_panel__3747__4_0.jpg.jpg,comics_panels\3747\4_0.jpg,541,554,0.1681,5138.2
panel,western,us_panel,3747,panel/western/us_panel__3747__4_1.jpg.jpg,comics_panels\3747\4_1.jpg,640,493,0.2113,4758.1
panel,western,us_panel,3747,panel/western/us_panel__3747__4_2.jpg.jpg,comics_panels\3747\4_2.jpg,597,541,0.2115,5876.6
panel,western,us_panel,3747,panel/western/us_panel__3747__4_3.jpg.jpg,comics_panels\3747\4_3.jpg,608,545,0.2654,4831.6
panel,western,us_panel,3747,panel/western/us_panel__3747__4_4.jpg.jpg,comics_panels\3747\4_4.jpg,613,561,0.2249,6382.8
panel,western,us_panel,3747,panel/western/us_panel__3747__4_5.jpg.jpg,comics_panels\3747\4_5.jpg,610,592,0.2569,15224.9
panel,western,us_panel,3747,panel/western/us_panel__3747__50_0.jpg.jpg,comics_panels\3747\50_0.jpg,234,248,0.0465,1568.1
panel,western,us_panel,3747,panel/western/us_panel__3747__50_1.jpg.jpg,comics_panels\3747\50_1.jpg,228,232,0.0321,1833.8
panel,western,us_panel,3747,panel/western/us_panel__3747__50_2.jpg.jpg,comics_panels\3747\50_2.jpg,216,255,0.0338,1216.4
panel,western,us_panel,3747,panel/western/us_panel__3747__50_3.jpg.jpg,comics_panels\3747\50_3.jpg,241,251,0.0592,2661.6
panel,western,us_panel,3747,panel/western/us_panel__3747__50_4.jpg.jpg,comics_panels\3747\50_4.jpg,218,370,0.0454,1661.3
panel,western,us_panel,3747,panel/western/us_panel__3747__50_5.jpg.jpg,comics_panels\3747\50_5.jpg,478,640,0.1765,3808.2
panel,western,us_panel,3747,panel/western/us_panel__3747__50_6.jpg.jpg,comics_panels\3747\50_6.jpg,428,362,0.5732,5382.9
panel,western,us_panel,3747,panel/western/us_panel__3747__51_0.jpg.jpg,comics_panels\3747\51_0.jpg,472,288,0.1035,2023.0
panel,western,us_panel,3747,panel/western/us_panel__3747__51_1.jpg.jpg,comics_panels\3747\51_1.jpg,512,304,0.1271,3610.7
panel,western,us_panel,3747,panel/western/us_panel__3747__51_2.jpg.jpg,comics_panels\3747\51_2.jpg,608,297,0.1489,3012.6
panel,western,us_panel,3747,panel/western/us_panel__3747__51_3.jpg.jpg,comics_panels\3747\51_3.jpg,474,317,0.2275,3939.9
panel,western,us_panel,3747,panel/western/us_panel__3747__51_4.jpg.jpg,comics_panels\3747\51_4.jpg,640,295,0.0872,4266.7
panel,western,us_panel,3747,panel/western/us_panel__3747__51_5.jpg.jpg,comics_panels\3747\51_5.jpg,285,337,0.1059,1967.8
panel,western,us_panel,3747,panel/western/us_panel__3747__51_6.jpg.jpg,comics_panels\3747\51_6.jpg,640,224,0.1248,1510.2
panel,western,us_panel,3747,panel/western/us_panel__3747__51_7.jpg.jpg,comics_panels\3747\51_7.jpg,540,253,0.0872,1749.4
panel,western,us_panel,3747,panel/western/us_panel__3747__5_0.jpg.jpg,comics_panels\3747\5_0.jpg,438,532,0.1633,5836.5
panel,western,us_panel,3747,panel/western/us_panel__3747__5_1.jpg.jpg,comics_panels\3747\5_1.jpg,358,561,0.1001,4471.3
panel,western,us_panel,3747,panel/western/us_panel__3747__5_2.jpg.jpg,comics_panels\3747\5_2.jpg,401,540,0.1255,6017.4
panel,western,us_panel,3747,panel/western/us_panel__3747__5_3.jpg.jpg,comics_panels\3747\5_3.jpg,609,560,0.1575,7483.0
panel,western,us_panel,3747,panel/western/us_panel__3747__5_4.jpg.jpg,comics_panels\3747\5_4.jpg,580,546,0.162,6896.6
panel,western,us_panel,3747,panel/western/us_panel__3747__5_5.jpg.jpg,comics_panels\3747\5_5.jpg,622,555,0.2298,5787.8
panel,western,us_panel,3747,panel/western/us_panel__3747__5_6.jpg.jpg,comics_panels\3747\5_6.jpg,634,506,0.1895,6337.2
panel,western,us_panel,3747,panel/western/us_panel__3747__6_0.jpg.jpg,comics_panels\3747\6_0.jpg,610,566,0.1559,6745.6
panel,western,us_panel,3747,panel/western/us_panel__3747__6_1.jpg.jpg,comics_panels\3747\6_1.jpg,595,542,0.2531,13439.2
panel,western,us_panel,3747,panel/western/us_panel__3747__6_2.jpg.jpg,comics_panels\3747\6_2.jpg,498,563,0.1301,5025.4
panel,western,us_panel,3747,panel/western/us_panel__3747__6_3.jpg.jpg,comics_panels\3747\6_3.jpg,640,548,0.2386,14631.3
panel,western,us_panel,3747,panel/western/us_panel__3747__6_4.jpg.jpg,comics_panels\3747\6_4.jpg,611,520,0.2004,15790.6
panel,western,us_panel,3747,panel/western/us_panel__3747__6_5.jpg.jpg,comics_panels\3747\6_5.jpg,579,513,0.3618,21014.9
panel,western,us_panel,3747,panel/western/us_panel__3747__7_0.jpg.jpg,comics_panels\3747\7_0.jpg,640,483,0.1732,5776.5
panel,western,us_panel,3747,panel/western/us_panel__3747__7_1.jpg.jpg,comics_panels\3747\7_1.jpg,475,517,0.2495,20250.4
panel,western,us_panel,3747,panel/western/us_panel__3747__7_2.jpg.jpg,comics_panels\3747\7_2.jpg,628,545,0.2947,17787.6
panel,western,us_panel,3747,panel/western/us_panel__3747__7_3.jpg.jpg,comics_panels\3747\7_3.jpg,535,531,0.1347,6061.6
panel,western,us_panel,3747,panel/western/us_panel__3747__7_4.jpg.jpg,comics_panels\3747\7_4.jpg,579,560,0.185,4743.4
panel,western,us_panel,3747,panel/western/us_panel__3747__7_5.jpg.jpg,comics_panels\3747\7_5.jpg,627,517,0.2142,14255.3
panel,western,us_panel,3747,panel/western/us_panel__3747__8_0.jpg.jpg,comics_panels\3747\8_0.jpg,491,529,0.1853,9983.1
panel,western,us_panel,3747,panel/western/us_panel__3747__8_1.jpg.jpg,comics_panels\3747\8_1.jpg,640,538,0.2076,4152.3
